"Id","Pred"
"2012_1254_1257",0.43637581197642
"2012_1254_1259",0.58139376294146
"2012_1254_1266",0.443756031359059
"2012_1254_1272",0.390401812389603
"2012_1254_1276",0.493402658719538
"2012_1254_1277",0.324818701358897
"2012_1254_1281",0.272814066233647
"2012_1254_1285",0.471804087542454
"2012_1254_1290",0.693414701702584
"2012_1254_1293",0.30461833739229
"2012_1254_1301",0.641439266016999
"2012_1254_1307",0.364327801068478
"2012_1254_1308",0.561306865231749
"2012_1254_1313",0.627743306929097
"2012_1254_1314",0.298119785464893
"2012_1254_1323",0.557630558248309
"2012_1254_1325",0.480844566748941
"2012_1254_1326",0.371385050239225
"2012_1254_1345",0.642121218715867
"2012_1254_1355",0.452118711717477
"2012_1254_1361",0.465902133345706
"2012_1254_1378",0.650745310277284
"2012_1254_1379",0.597237184294714
"2012_1254_1382",0.604313420574386
"2012_1254_1387",0.499875454216817
"2012_1254_1388",0.427063544242901
"2012_1254_1393",0.209832425553789
"2012_1254_1396",0.456519339463662
"2012_1254_1400",0.677094402871252
"2012_1254_1421",0.628816978562774
"2012_1254_1424",0.519854191203325
"2012_1254_1433",0.361020481179218
"2012_1254_1435",0.455660391077279
"2012_1254_1436",0.645082573485804
"2012_1254_1438",0.637371474302601
"2012_1254_1443",0.824361322112211
"2012_1254_1452",0.716342621556907
"2012_1254_1455",0.373744502057418
"2012_1254_1458",0.474409745701036
"2012_1254_1462",0.658289495765603
"2012_1257_1259",0.642074946823023
"2012_1257_1266",0.507487393235663
"2012_1257_1272",0.452706882681982
"2012_1257_1276",0.557122755960527
"2012_1257_1277",0.383237247223175
"2012_1257_1281",0.326401098700786
"2012_1257_1285",0.535684338102587
"2012_1257_1290",0.744980131443631
"2012_1257_1293",0.361348203697216
"2012_1257_1301",0.697938492942068
"2012_1257_1307",0.425375338791832
"2012_1257_1308",0.623011774579497
"2012_1257_1313",0.685341979615274
"2012_1257_1314",0.354255956588939
"2012_1257_1323",0.619502035031981
"2012_1257_1325",0.544686601757113
"2012_1257_1326",0.432809968300707
"2012_1257_1345",0.698563486829131
"2012_1257_1355",0.515937103424172
"2012_1257_1361",0.529784787690202
"2012_1257_1378",0.706449240046569
"2012_1257_1379",0.656976739953179
"2012_1257_1382",0.663594593122632
"2012_1257_1387",0.563501655020434
"2012_1257_1388",0.490511607867327
"2012_1257_1393",0.255393207896386
"2012_1257_1396",0.520368923618194
"2012_1257_1400",0.73033730021173
"2012_1257_1421",0.686332533479599
"2012_1257_1424",0.583058697980488
"2012_1257_1433",0.421881635448499
"2012_1257_1435",0.5195046754459
"2012_1257_1436",0.701275073179099
"2012_1257_1438",0.69420610164635
"2012_1257_1443",0.858399984579759
"2012_1257_1452",0.765356670775224
"2012_1257_1455",0.435289435180101
"2012_1257_1458",0.538283258676406
"2012_1257_1462",0.713320255921656
"2012_1259_1266",0.364837317848692
"2012_1259_1272",0.315588307780518
"2012_1259_1276",0.412197489400866
"2012_1259_1277",0.257269017562861
"2012_1259_1281",0.212672769921792
"2012_1259_1285",0.391407194142046
"2012_1259_1290",0.619549062988157
"2012_1259_1293",0.239777679261689
"2012_1259_1301",0.562944018236285
"2012_1259_1307",0.292116558087022
"2012_1259_1308",0.479504002470198
"2012_1259_1313",0.548360874386327
"2012_1259_1314",0.234196530065335
"2012_1259_1323",0.475782398710551
"2012_1259_1325",0.400073995449783
"2012_1259_1326",0.298431720917343
"2012_1259_1345",0.563673709843379
"2012_1259_1355",0.372709277849651
"2012_1259_1361",0.38577641380326
"2012_1259_1378",0.572930917428755
"2012_1259_1379",0.51636139026779
"2012_1259_1382",0.52372541660901
"2012_1259_1387",0.418484996627213
"2012_1259_1388",0.349249545368824
"2012_1259_1393",0.160510668890741
"2012_1259_1396",0.376868650781914
"2012_1259_1400",0.601556113513057
"2012_1259_1421",0.549499191645204
"2012_1259_1424",0.438060046586375
"2012_1259_1433",0.289166565164488
"2012_1259_1435",0.376055869548569
"2012_1259_1436",0.566846313991797
"2012_1259_1438",0.558598513766384
"2012_1259_1443",0.771655448748791
"2012_1259_1452",0.645174322375292
"2012_1259_1455",0.300549288323403
"2012_1259_1458",0.393899960371596
"2012_1259_1462",0.581073884439949
"2012_1266_1272",0.445296971290284
"2012_1266_1276",0.549720424533873
"2012_1266_1277",0.376182841918392
"2012_1266_1281",0.319850341901748
"2012_1266_1285",0.528227112047772
"2012_1266_1290",0.739248113655911
"2012_1266_1293",0.354465152949751
"2012_1266_1301",0.691586859819651
"2012_1266_1307",0.418071054842452
"2012_1266_1308",0.615951564312898
"2012_1266_1313",0.678847352498258
"2012_1266_1314",0.347434507434992
"2012_1266_1323",0.61241698611466
"2012_1266_1325",0.537249060602011
"2012_1266_1326",0.425472547608119
"2012_1266_1345",0.692219200347629
"2012_1266_1355",0.508453745240929
"2012_1266_1361",0.522317302418292
"2012_1266_1378",0.700199694852218
"2012_1266_1379",0.650195473663252
"2012_1266_1382",0.656875826836966
"2012_1266_1387",0.556120995356626
"2012_1266_1388",0.483029037326
"2012_1266_1393",0.249739192542574
"2012_1266_1396",0.512889393435368
"2012_1266_1400",0.724397916852375
"2012_1266_1421",0.679848800829445
"2012_1266_1424",0.575759762649551
"2012_1266_1433",0.414594058948123
"2012_1266_1435",0.512024306289318
"2012_1266_1436",0.694962936505608
"2012_1266_1438",0.68781109092562
"2012_1266_1443",0.85472013115316
"2012_1266_1452",0.759935064407165
"2012_1266_1455",0.427941694815271
"2012_1266_1458",0.530831215502662
"2012_1266_1462",0.707156353673175
"2012_1272_1276",0.603299612215073
"2012_1272_1277",0.428961239204596
"2012_1272_1281",0.369405474454091
"2012_1272_1285",0.582421072436537
"2012_1272_1290",0.779328203186278
"2012_1272_1293",0.406180520247843
"2012_1272_1301",0.736380458978898
"2012_1272_1307",0.472277093743201
"2012_1272_1308",0.666431947068324
"2012_1272_1313",0.724754832896872
"2012_1272_1314",0.398757748017602
"2012_1272_1323",0.66310785542374
"2012_1272_1325",0.591208688723668
"2012_1272_1326",0.479846929936903
"2012_1272_1345",0.736955890432351
"2012_1272_1355",0.563040163399025
"2012_1272_1361",0.57664604578849
"2012_1272_1378",0.744205048250497
"2012_1272_1379",0.698378862543275
"2012_1272_1382",0.704557158718635
"2012_1272_1387",0.609479619410979
"2012_1272_1388",0.537872704514888
"2012_1272_1393",0.293113073165769
"2012_1272_1396",0.567402323635182
"2012_1272_1400",0.766038208095068
"2012_1272_1421",0.725670977782116
"2012_1272_1424",0.628335356407213
"2012_1272_1433",0.46871238933962
"2012_1272_1435",0.566552231825171
"2012_1272_1436",0.73945092816974
"2012_1272_1438",0.732941316566139
"2012_1272_1443",0.879933813478294
"2012_1272_1452",0.797705514106911
"2012_1272_1455",0.482366695149113
"2012_1272_1458",0.584961076107721
"2012_1272_1462",0.750504437132807
"2012_1276_1277",0.330633072331259
"2012_1276_1281",0.278080937812384
"2012_1276_1285",0.47838534595911
"2012_1276_1290",0.69899634748039
"2012_1276_1293",0.310237262370863
"2012_1276_1301",0.647486116483641
"2012_1276_1307",0.370461354723447
"2012_1276_1308",0.567794525190405
"2012_1276_1313",0.633889298711803
"2012_1276_1314",0.303671186820523
"2012_1276_1323",0.564130367894862
"2012_1276_1325",0.48743555670681
"2012_1276_1326",0.377566845205287
"2012_1276_1345",0.648162876796367
"2012_1276_1355",0.458663822389676
"2012_1276_1361",0.472474706787845
"2012_1276_1378",0.656719211090306
"2012_1276_1379",0.603568765269164
"2012_1276_1382",0.610606288740767
"2012_1276_1387",0.506472816771383
"2012_1276_1388",0.433532953290451
"2012_1276_1393",0.214241618299641
"2012_1276_1396",0.463074311210831
"2012_1276_1400",0.682837270830568
"2012_1276_1421",0.634955552171149
"2012_1276_1424",0.526437680738538
"2012_1276_1433",0.367130512817584
"2012_1276_1435",0.462213518617713
"2012_1276_1436",0.651101402345808
"2012_1276_1438",0.643448792766808
"2012_1276_1443",0.828149803015114
"2012_1276_1452",0.721674391718244
"2012_1276_1455",0.379941833245685
"2012_1276_1458",0.480994252199227
"2012_1276_1462",0.664200943547867
"2012_1277_1281",0.438149000763868
"2012_1277_1285",0.649947996659482
"2012_1277_1290",0.824602450272049
"2012_1277_1293",0.476595329416159
"2012_1277_1301",0.788069936749592
"2012_1277_1307",0.54365978905108
"2012_1277_1308",0.726747267888274
"2012_1277_1313",0.778036717754166
"2012_1277_1314",0.468901862143425
"2012_1277_1323",0.72377510559395
"2012_1277_1325",0.658148646386413
"2012_1277_1326",0.551178770902325
"2012_1277_1345",0.788564935990253
"2012_1277_1355",0.631719410635744
"2012_1277_1361",0.644536885652836
"2012_1277_1378",0.794787861455098
"2012_1277_1379",0.755040878659807
"2012_1277_1382",0.760456630862273
"2012_1277_1387",0.675072031808733
"2012_1277_1388",0.607751869858814
"2012_1277_1393",0.355666777740635
"2012_1277_1396",0.635839391925587
"2012_1277_1400",0.813386195206234
"2012_1277_1421",0.778829635817997
"2012_1277_1424",0.692359323079629
"2012_1277_1433",0.540107729199287
"2012_1277_1435",0.635037282013151
"2012_1277_1436",0.790709470956009
"2012_1277_1438",0.785108342783355
"2012_1277_1443",0.907029612834585
"2012_1277_1452",0.839983530258639
"2012_1277_1455",0.553674396472998
"2012_1277_1458",0.652322450295929
"2012_1277_1462",0.800176037466611
"2012_1281_1285",0.704222793100206
"2012_1281_1290",0.857725268792248
"2012_1281_1293",0.53867024518999
"2012_1281_1301",0.8266413220615
"2012_1281_1307",0.604383281177853
"2012_1281_1308",0.773268406752488
"2012_1281_1313",0.818012467675598
"2012_1281_1314",0.530991302373427
"2012_1281_1323",0.770642559884075
"2012_1281_1325",0.711715919977794
"2012_1281_1326",0.611616500704539
"2012_1281_1345",0.827066000544448
"2012_1281_1355",0.687461433789074
"2012_1281_1361",0.699262458012004
"2012_1281_1378",0.832396612286818
"2012_1281_1379",0.798083373612777
"2012_1281_1382",0.802796054457304
"2012_1281_1387",0.727087089745449
"2012_1281_1388",0.665198955158512
"2012_1281_1393",0.41446338275073
"2012_1281_1396",0.691262589439247
"2012_1281_1400",0.848237311886627
"2012_1281_1421",0.818695858170809
"2012_1281_1424",0.742661928221812
"2012_1281_1433",0.600956951533541
"2012_1281_1435",0.690523138800666
"2012_1281_1436",0.828904756942469
"2012_1281_1438",0.824098429395143
"2012_1281_1443",0.925983729687113
"2012_1281_1452",0.870657324581317
"2012_1281_1455",0.614011408546874
"2012_1281_1458",0.706395401066804
"2012_1281_1462",0.836999828219255
"2012_1285_1290",0.716879599117333
"2012_1285_1293",0.32904715745455
"2012_1285_1301",0.666971640741804
"2012_1285_1307",0.390853598315582
"2012_1285_1308",0.588888168270129
"2012_1285_1313",0.653724456356998
"2012_1285_1314",0.322268978065401
"2012_1285_1323",0.585272219637237
"2012_1285_1325",0.509060052722656
"2012_1285_1326",0.398102877328082
"2012_1285_1345",0.667630195195513
"2012_1285_1355",0.48020774149713
"2012_1285_1361",0.494075261142546
"2012_1285_1378",0.675949793617319
"2012_1285_1379",0.624072423695196
"2012_1285_1382",0.630968508398721
"2012_1285_1387",0.528071760990754
"2012_1285_1388",0.454888366613914
"2012_1285_1393",0.229164947253864
"2012_1285_1396",0.484639927545279
"2012_1285_1400",0.701270273091715
"2012_1285_1421",0.65476440426556
"2012_1285_1424",0.547942748908008
"2012_1285_1433",0.38745225072949
"2012_1285_1435",0.483775166665302
"2012_1285_1436",0.670488787769386
"2012_1285_1438",0.663041345415562
"2012_1285_1443",0.840114927919152
"2012_1285_1452",0.738713935362936
"2012_1285_1455",0.400523919306288
"2012_1285_1458",0.502613200278657
"2012_1285_1462",0.683214576039092
"2012_1290_1293",0.162256516446286
"2012_1290_1301",0.441638291541526
"2012_1290_1307",0.202174095126257
"2012_1290_1308",0.3613142140148
"2012_1290_1313",0.427126540586662
"2012_1290_1314",0.158104511329724
"2012_1290_1323",0.357879203435008
"2012_1290_1325",0.290534101409428
"2012_1290_1326",0.207113729897796
"2012_1290_1345",0.442369894906236
"2012_1290_1355",0.267323236921527
"2012_1290_1361",0.278334980316291
"2012_1290_1378",0.451697283115486
"2012_1290_1379",0.395998625150582
"2012_1290_1382",0.403076719723258
"2012_1290_1387",0.306479399374004
"2012_1290_1388",0.247875695483225
"2012_1290_1393",0.105074765878242
"2012_1290_1396",0.270814261719995
"2012_1290_1400",0.481088644111573
"2012_1290_1421",0.428251825847231
"2012_1290_1424",0.323731947009386
"2012_1290_1433",0.199875937613543
"2012_1290_1435",0.270131051475141
"2012_1290_1436",0.445556942925637
"2012_1290_1438",0.437292280802803
"2012_1290_1443",0.674815760208486
"2012_1290_1452",0.52753692258302
"2012_1290_1455",0.20877616001505
"2012_1290_1458",0.285246755703525
"2012_1290_1462",0.459973005800716
"2012_1293_1301",0.803295123670103
"2012_1293_1307",0.566791458104435
"2012_1293_1308",0.744952148054217
"2012_1293_1313",0.793794095163614
"2012_1293_1314",0.492284068822259
"2012_1293_1323",0.742107732838317
"2012_1293_1325",0.678904516120937
"2012_1293_1326",0.57422779466302
"2012_1293_1345",0.803763416884325
"2012_1293_1355",0.653234485839214
"2012_1293_1361",0.665699418942911
"2012_1293_1378",0.809647002093089
"2012_1293_1379",0.77195225644451
"2012_1293_1382",0.777104494469525
"2012_1293_1387",0.695276124191817
"2012_1293_1388",0.629846700415916
"2012_1293_1393",0.377415045347477
"2012_1293_1396",0.657244369372127
"2012_1293_1400",0.827191460110732
"2012_1293_1421",0.794545587614759
"2012_1293_1424",0.711947158860571
"2012_1293_1433",0.563274813440794
"2012_1293_1435",0.656463933606895
"2012_1293_1436",0.805791762585826
"2012_1293_1438",0.800492429489289
"2012_1293_1443",0.914634400738486
"2012_1293_1452",0.852178769655339
"2012_1293_1455",0.576693686934394
"2012_1293_1458",0.673256444635023
"2012_1293_1462",0.814735971010263
"2012_1301_1307",0.242642643606972
"2012_1301_1308",0.416988357659904
"2012_1301_1313",0.485237101458166
"2012_1301_1314",0.191873263210639
"2012_1301_1323",0.413366619933032
"2012_1301_1325",0.341127057911142
"2012_1301_1326",0.248263354971785
"2012_1301_1345",0.500741580263408
"2012_1301_1355",0.315672720028758
"2012_1301_1361",0.3277850840319
"2012_1301_1378",0.510173711528586
"2012_1301_1379",0.453224685492696
"2012_1301_1382",0.460545718529203
"2012_1301_1387",0.358446162459268
"2012_1301_1388",0.294119784313229
"2012_1301_1393",0.129256093774809
"2012_1301_1396",0.319519794607599
"2012_1301_1400",0.539625290148663
"2012_1301_1421",0.486385499812887
"2012_1301_1424",0.377033687771507
"2012_1301_1433",0.240022864904513
"2012_1301_1435",0.318767425203849
"2012_1301_1436",0.503969096855963
"2012_1301_1438",0.495589423186754
"2012_1301_1443",0.724034576011139
"2012_1301_1452",0.585349966684875
"2012_1301_1455",0.250151872739391
"2012_1301_1458",0.335354199706007
"2012_1301_1462",0.518507653008924
"2012_1307_1308",0.690636483716822
"2012_1307_1313",0.746338147900058
"2012_1307_1314",0.42564588675364
"2012_1307_1323",0.687440470567706
"2012_1307_1325",0.617740732281015
"2012_1307_1326",0.507586791205433
"2012_1307_1345",0.757902053057076
"2012_1307_1355",0.59013298366224
"2012_1307_1361",0.603489354155695
"2012_1307_1378",0.764758223798382
"2012_1307_1379",0.721234920360826
"2012_1307_1382",0.727127967802043
"2012_1307_1387",0.635556815379415
"2012_1307_1388",0.565321276711151
"2012_1307_1393",0.316629078700943
"2012_1307_1396",0.594419505161574
"2012_1307_1400",0.785343091055956
"2012_1307_1421",0.747207510779614
"2012_1307_1424",0.65386851122441
"2012_1307_1433",0.496422884673209
"2012_1307_1435",0.593584476676662
"2012_1307_1436",0.760263043154541
"2012_1307_1438",0.754100491749311
"2012_1307_1443",0.891175900881056
"2012_1307_1452",0.815028373473612
"2012_1307_1455",0.51010936912304
"2012_1307_1458",0.611632242342033
"2012_1307_1462",0.770707404597812
"2012_1308_1313",0.568584945129022
"2012_1308_1314",0.249227792676396
"2012_1308_1323",0.496270992461511
"2012_1308_1325",0.419913901022552
"2012_1308_1326",0.315885152132107
"2012_1308_1345",0.583732604355469
"2012_1308_1355",0.392079033617421
"2012_1308_1361",0.405386401785249
"2012_1308_1378",0.592871619976149
"2012_1308_1379",0.536808014555356
"2012_1308_1382",0.544135565858957
"2012_1308_1387",0.438570465168758
"2012_1308_1388",0.36811556686446
"2012_1308_1393",0.171874038257153
"2012_1308_1396",0.396317999322019
"2012_1308_1400",0.621044299184714
"2012_1308_1421",0.569712286868817
"2012_1308_1424",0.458344514037378
"2012_1308_1433",0.306314719154002
"2012_1308_1435",0.395489894500729
"2012_1308_1436",0.586866255986117
"2012_1308_1438",0.57871634694724
"2012_1308_1443",0.785786579725341
"2012_1308_1452",0.663721709001634
"2012_1308_1455",0.318070416017471
"2012_1308_1458",0.413644796768811
"2012_1308_1462",0.600899228956123
"2012_1313_1314",0.201199372276935
"2012_1313_1323",0.427759949995166
"2012_1313_1325",0.354525155027098
"2012_1313_1326",0.259450375043378
"2012_1313_1345",0.51550379987064
"2012_1313_1355",0.328569629895616
"2012_1313_1361",0.340930313000196
"2012_1313_1378",0.524921637801274
"2012_1313_1379",0.467898915803662
"2012_1313_1382",0.475250955802016
"2012_1313_1387",0.372140284223879
"2012_1313_1388",0.306530567600719
"2012_1313_1393",0.136051051177718
"2012_1313_1396",0.332497511281679
"2012_1313_1400",0.554261220876379
"2012_1313_1421",0.501149322361559
"2012_1313_1424",0.391005135718132
"2012_1313_1433",0.250962524109734
"2012_1313_1435",0.331729480453156
"2012_1313_1436",0.518727605993474
"2012_1313_1438",0.510355018709697
"2012_1313_1443",0.735679528925292
"2012_1313_1452",0.599610821546707
"2012_1313_1455",0.261394400923673
"2012_1313_1458",0.348645539830439
"2012_1313_1462",0.533234229647996
"2012_1314_1323",0.747970740740039
"2012_1314_1325",0.685595651264082
"2012_1314_1326",0.581756426265018
"2012_1314_1345",0.808586268331287
"2012_1314_1355",0.66019280325779
"2012_1314_1361",0.67253299889516
"2012_1314_1378",0.814358651700129
"2012_1314_1379",0.777340342666887
"2012_1314_1382",0.782405162041254
"2012_1314_1387",0.701775962029859
"2012_1314_1388",0.637013542585203
"2012_1314_1393",0.384694727294004
"2012_1314_1396",0.664163590524718
"2012_1314_1400",0.831559191471348
"2012_1314_1421",0.799538482167489
"2012_1314_1424",0.718235507102972
"2012_1314_1433",0.570852377264403
"2012_1314_1435",0.663390840648614
"2012_1314_1436",0.810576512153613
"2012_1314_1438",0.805376205355274
"2012_1314_1443",0.917013739535134
"2012_1314_1452",0.856024871194359
"2012_1314_1455",0.584210287910927
"2012_1314_1458",0.680009802338246
"2012_1314_1462",0.819349762746418
"2012_1323_1325",0.423551585833714
"2012_1323_1326",0.319117408570677
"2012_1323_1345",0.587352512270445
"2012_1323_1355",0.395640047473035
"2012_1323_1361",0.408986966335019
"2012_1323_1378",0.59646699411409
"2012_1323_1379",0.540514778287202
"2012_1323_1382",0.547833083566415
"2012_1323_1387",0.442246554102977
"2012_1323_1388",0.371591971132521
"2012_1323_1393",0.174007528867328
"2012_1323_1396",0.399892187741426
"2012_1323_1400",0.624548434472875
"2012_1323_1421",0.573365007229797
"2012_1323_1424",0.462049941896071
"2012_1323_1433",0.309493350029879
"2012_1323_1435",0.399061551526021
"2012_1323_1436",0.590478031167341
"2012_1323_1438",0.582348666001449
"2012_1323_1443",0.78828667845322
"2012_1323_1452",0.667042785038354
"2012_1323_1455",0.321314530665755
"2012_1323_1458",0.417267238154898
"2012_1323_1462",0.604471005965198
"2012_1325_1326",0.389451056781864
"2012_1325_1345",0.659539336543807
"2012_1325_1355",0.471168369000536
"2012_1325_1361",0.485018425170536
"2012_1325_1378",0.667960735406961
"2012_1325_1379",0.615531849629005
"2012_1325_1382",0.622489832396941
"2012_1325_1387",0.519031069079726
"2012_1325_1388",0.445916732197857
"2012_1325_1393",0.222825396368288
"2012_1325_1396",0.475593460777963
"2012_1325_1400",0.693622517951592
"2012_1325_1421",0.646526172100293
"2012_1325_1424",0.538950370714598
"2012_1325_1433",0.378886191458326
"2012_1325_1435",0.474729972501032
"2012_1325_1436",0.662432331265877
"2012_1325_1438",0.654896522454997
"2012_1325_1443",0.835186327133794
"2012_1325_1452",0.731657965746663
"2012_1325_1455",0.391853737552185
"2012_1325_1458",0.493552536962365
"2012_1325_1462",0.675318592287691
"2012_1326_1345",0.752289832473574
"2012_1326_1355",0.582772598732971
"2012_1326_1361",0.596204704261036
"2012_1326_1378",0.759254454364604
"2012_1326_1379",0.715092226658977
"2012_1326_1382",0.721064908452712
"2012_1326_1387",0.628498637373401
"2012_1326_1388",0.557849160796761
"2012_1326_1393",0.310099045964471
"2012_1326_1396",0.587082236285898
"2012_1326_1400",0.780182499244255
"2012_1326_1421",0.741431953454356
"2012_1326_1424",0.646967983058166
"2012_1326_1433",0.488837305237548
"2012_1326_1435",0.586242616532199
"2012_1326_1436",0.754687839019299
"2012_1326_1438",0.748429396636985
"2012_1326_1443",0.888197432270682
"2012_1326_1452",0.810409161513162
"2012_1326_1455",0.502523352058529
"2012_1326_1458",0.604399126359781
"2012_1326_1462",0.765300107425403
"2012_1345_1355",0.315032275287963
"2012_1345_1361",0.327131812571196
"2012_1345_1378",0.509432415921292
"2012_1345_1379",0.452489697312302
"2012_1345_1382",0.459808842000424
"2012_1345_1387",0.357764306128583
"2012_1345_1388",0.293504312374207
"2012_1345_1393",0.128922604190726
"2012_1345_1396",0.318875181731355
"2012_1345_1400",0.538888280865604
"2012_1345_1421",0.485644499296067
"2012_1345_1424",0.376337214444126
"2012_1345_1433",0.239482189632669
"2012_1345_1435",0.318123620591157
"2012_1345_1436",0.503227554592542
"2012_1345_1438",0.494847910329098
"2012_1345_1443",0.723441485681727
"2012_1345_1452",0.584629812608389
"2012_1345_1455",0.249595874425499
"2012_1345_1458",0.334693353936305
"2012_1345_1462",0.517767048150078
"2012_1355_1361",0.513874027339132
"2012_1355_1378",0.693052869053486
"2012_1355_1379",0.642465289265758
"2012_1355_1382",0.649213623025067
"2012_1355_1387",0.547757881699144
"2012_1355_1388",0.474589874264561
"2012_1355_1393",0.243456463510885
"2012_1355_1396",0.504437582335085
"2012_1355_1400",0.71759528710593
"2012_1355_1421",0.672443786925422
"2012_1355_1424",0.567478885825913
"2012_1355_1433",0.406410599919975
"2012_1355_1435",0.503572013435083
"2012_1355_1436",0.687746944535494
"2012_1355_1438",0.680503693680451
"2012_1355_1443",0.850470225264692
"2012_1355_1452",0.753711365768851
"2012_1355_1455",0.419683652420189
"2012_1355_1458",0.522400824397237
"2012_1355_1462",0.700104336942486
"2012_1361_1378",0.681119296465886
"2012_1361_1379",0.629616041250804
"2012_1361_1382",0.636469670394611
"2012_1361_1387",0.533973897985106
"2012_1361_1388",0.460771165980271
"2012_1361_1393",0.233378373107767
"2012_1361_1396",0.490561230523838
"2012_1361_1400",0.70621140515109
"2012_1361_1421",0.660101928519197
"2012_1361_1424",0.553806353359677
"2012_1361_1433",0.393091837283208
"2012_1361_1435",0.489695943493482
"2012_1361_1436",0.675703612663923
"2012_1361_1438",0.668315727521281
"2012_1361_1443",0.84327276181427
"2012_1361_1452",0.743262472510035
"2012_1361_1455",0.406227591661297
"2012_1361_1458",0.508537410413286
"2012_1361_1462",0.688321623523645
"2012_1378_1379",0.443159171290166
"2012_1378_1382",0.450451561275844
"2012_1378_1387",0.349141473229476
"2012_1378_1388",0.285741189597251
"2012_1378_1393",0.124744006838178
"2012_1378_1396",0.310736153014317
"2012_1378_1400",0.529499147325103
"2012_1378_1421",0.47622496060689
"2012_1378_1424",0.367522904235769
"2012_1378_1433",0.2326773546545
"2012_1378_1435",0.309995044256048
"2012_1378_1436",0.493794382985035
"2012_1378_1438",0.48541832888943
"2012_1378_1443",0.715828585043916
"2012_1378_1452",0.575438275201201
"2012_1378_1455",0.242595331183917
"2012_1378_1458",0.326344024112947
"2012_1378_1462",0.508340223053535
"2012_1379_1382",0.507375478417682
"2012_1379_1387",0.402642986083278
"2012_1379_1388",0.334520764646191
"2012_1379_1393",0.151883749752789
"2012_1379_1396",0.361622362897473
"2012_1379_1400",0.585764749806426
"2012_1379_1421",0.533245500254272
"2012_1379_1424",0.422014784596642
"2012_1379_1433",0.275897368207237
"2012_1379_1435",0.36082342305024
"2012_1379_1436",0.550706755359721
"2012_1379_1438",0.542399726986306
"2012_1379_1443",0.759914994445537
"2012_1379_1452",0.630048525092661
"2012_1379_1455",0.28696863139007
"2012_1379_1458",0.378383051031036
"2012_1379_1462",0.565057685427359
"2012_1382_1387",0.395567460707692
"2012_1382_1388",0.327985055295771
"2012_1382_1393",0.148122091085872
"2012_1382_1396",0.354839488492833
"2012_1382_1400",0.578588116947597
"2012_1382_1421",0.525895420216964
"2012_1382_1424",0.41483524584386
"2012_1382_1433",0.270042245479607
"2012_1382_1435",0.354047223137809
"2012_1382_1436",0.543396195320694
"2012_1382_1438",0.535068114328987
"2012_1382_1443",0.75449095001843
"2012_1382_1452",0.623145516660207
"2012_1382_1455",0.280969721703476
"2012_1382_1458",0.37146873414885
"2012_1382_1462",0.557793130881061
"2012_1387_1388",0.427185444257356
"2012_1387_1393",0.20991503764364
"2012_1387_1396",0.45664294607532
"2012_1387_1400",0.677203314813235
"2012_1387_1421",0.628933250126068
"2012_1387_1424",0.519978539378313
"2012_1387_1433",0.361135412359943
"2012_1387_1435",0.455783960161513
"2012_1387_1436",0.645196624792211
"2012_1387_1438",0.637486611031254
"2012_1387_1443",0.824433442260852
"2012_1387_1452",0.716443839402949
"2012_1387_1455",0.373861113911598
"2012_1387_1458",0.474533966827107
"2012_1387_1462",0.658401550452873
"2012_1388_1393",0.262678377125187
"2012_1388_1396",0.529834251686317
"2012_1388_1400",0.737747276526881
"2012_1388_1421",0.694445807857668
"2012_1388_1424",0.592256263866913
"2012_1388_1433",0.431165943503731
"2012_1388_1435",0.528971620697927
"2012_1388_1436",0.70916562664979
"2012_1388_1438",0.702204084959866
"2012_1388_1443",0.862951310326024
"2012_1388_1452",0.772104633851738
"2012_1388_1455",0.444641867914387
"2012_1388_1458",0.547702339963505
"2012_1388_1462",0.721019217906649
"2012_1393_1396",0.759798067980221
"2012_1393_1400",0.887592940834751
"2012_1393_1421",0.86448841694229
"2012_1393_1424",0.80303849504818
"2012_1393_1433",0.680266781974809
"2012_1393_1435",0.759165576472792
"2012_1393_1436",0.872520320946438
"2012_1393_1438",0.868745209933949
"2012_1393_1443",0.946450682737775
"2012_1393_1452",0.904851092717888
"2012_1393_1455",0.692056182817961
"2012_1393_1458",0.77267631049595
"2012_1393_1462",0.878853397980989
"2012_1396_1400",0.713984194758805
"2012_1396_1421",0.668522039432375
"2012_1396_1424",0.56311690317839
"2012_1396_1433",0.402135594112235
"2012_1396_1435",0.499134376215628
"2012_1396_1436",0.683922296144924
"2012_1396_1438",0.676632040404584
"2012_1396_1443",0.848198774245626
"2012_1396_1452",0.750401456451906
"2012_1396_1455",0.415366726801893
"2012_1396_1458",0.517970387483753
"2012_1396_1462",0.696364224206975
"2012_1400_1421",0.446874849175221
"2012_1400_1424",0.34051677405224
"2012_1400_1433",0.212254606431237
"2012_1400_1435",0.285309249962856
"2012_1400_1436",0.464321361045114
"2012_1400_1438",0.455994896193995
"2012_1400_1443",0.69119870212267
"2012_1400_1452",0.546351725871703
"2012_1400_1455",0.221553406866635
"2012_1400_1458",0.300924103724615
"2012_1400_1462",0.478820232340504
"2012_1421_1424",0.389910976867685
"2012_1421_1433",0.250099312385594
"2012_1421_1435",0.330711117987269
"2012_1421_1436",0.517579797186095
"2012_1421_1438",0.509206134606343
"2012_1421_1443",0.734784592620225
"2012_1421_1452",0.598506609279994
"2012_1421_1455",0.260507786911433
"2012_1421_1458",0.347602258905075
"2012_1421_1462",0.532089810204245
"2012_1424_1433",0.342900247663065
"2012_1424_1435",0.436031452849573
